satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,Salary
0.7,0.53,4.0,152.0,3.0,0.0,0,0,technical,low
0.52,0.72,3.0,253.0,3.0,0.0,0,0,accounting,medium
0.81,0.62,3.0,187.0,3.0,0.0,0,0,technical,low
0.46,0.62,6.0,213.0,3.0,0.0,1,0,support,low
0.3,0.98,1.9999999999999998,109.0,4.0,1.0,0,0,technical,low
0.51,0.72,3.0,148.0,2.0,0.0,0,0,accounting,low
0.87,0.48,5.0,170.0,3.0,0.0,0,0,sales,low
0.77,1.0,5.0,229.0,5.0,0.0,1,0,management,low
0.25,0.65,3.0,264.0,4.0,0.0,0,0,management,high
0.64,0.64,4.0,242.0,3.0,0.0,0,0,sales,low
0.95,0.53,3.0,174.0,3.0,0.0,0,0,support,low
0.95,0.78,5.0,246.0,3.0,0.0,0,0,support,low
0.2,0.94,6.0,191.0,5.0,0.0,0,0,support,medium
0.46,0.57,1.9999999999999998,145.0,3.0,0.0,1,0,sales,low
0.81,0.86,3.0,210.0,3.0,0.0,0,0,sales,low
0.99,0.86,3.0,198.0,3.0,0.0,0,0,sales,low
0.63,0.65,3.0,190.0,10.0,0.0,0,0,sales,medium
0.38,0.51,1.9999999999999998,159.0,3.0,0.0,1,0,sales,low
0.46,0.6,4.0,119.0,5.0,0.0,0,0,support,medium
0.82,0.74,3.0,229.0,7.0,0.0,0,1,management,high
0.78,1.0,5.0,236.0,5.0,0.0,1,0,sales,low
0.64,0.52,5.0,258.0,10.0,1.0,0,0,management,high
0.91,0.76,5.0,152.0,3.0,0.0,0,0,accounting,low
0.57,0.82,5.0,218.0,3.0,0.0,0,0,support,low
0.84,0.94,5.0,222.0,6.0,0.0,1,0,product_mng,low
0.78,0.95,4.0,260.0,5.0,0.0,1,0,sales,low
0.66,0.96,3.0,243.0,3.0,1.0,0,0,sales,low
0.81,0.65,3.0,195.0,2.0,0.0,0,0,product_mng,low
0.74,0.69,3.0,230.0,2.0,0.0,0,0,support,low
0.96,0.6,3.0,160.0,10.0,0.0,0,0,support,medium
0.88,0.65,5.0,228.0,3.0,0.0,0,0,sales,low
0.71,0.87,3.0,177.0,4.0,0.0,1,0,hr,low
0.99,0.73,3.0,181.0,2.0,0.0,0,0,support,low
0.79,0.57,4.0,152.0,3.0,0.0,0,0,technical,low
0.38,0.55,1.9999999999999998,134.0,3.0,0.0,1,0,product_mng,low
0.58,0.67,1.9999999999999998,180.0,2.0,0.0,0,0,technical,low
0.89,0.83,5.0,269.0,3.0,0.0,0,0,product_mng,low
0.72,1.0,4.0,245.0,5.0,0.0,1,0,sales,low
0.65,0.74,4.0,228.0,2.0,1.0,0,0,product_mng,low
0.73,0.86,4.0,245.0,6.0,0.0,1,0,sales,low
0.54,0.44,3.0,153.0,2.0,0.0,0,0,technical,low
0.62,0.42,1.9999999999999998,124.0,2.0,0.0,0,0,sales,low
0.10999999999999999,0.88,7.0,272.0,4.0,0.0,1,0,sales,low
0.10999999999999999,0.91,7.0,287.0,4.0,0.0,1,0,sales,low
0.64,0.96,3.0,109.0,4.0,0.0,0,0,product_mng,low
0.95,0.56,5.0,194.0,2.0,0.0,0,0,sales,low
0.19,0.52,5.0,200.0,5.0,0.0,0,0,technical,medium
0.87,0.59,5.0,261.0,3.0,0.0,0,0,product_mng,low
0.66,0.84,4.0,186.0,3.0,0.0,0,0,product_mng,low
0.78,0.78,3.0,252.0,3.0,0.0,0,0,support,low
0.77,0.93,4.0,231.0,5.0,0.0,1,0,hr,low
0.65,1.0,4.0,249.0,3.0,0.0,0,0,sales,low
0.09999999999999998,0.8,6.0,264.0,4.0,0.0,1,0,technical,low
0.78,0.96,4.0,111.0,2.0,0.0,0,0,sales,low
0.79,0.74,4.0,222.0,2.0,0.0,0,0,accounting,low
0.29,0.65,5.0,110.0,5.0,1.0,0,0,sales,low
0.94,0.92,3.0,187.0,2.0,0.0,0,0,marketing,low
0.78,0.86,4.0,249.0,5.0,0.0,1,0,sales,low
0.32,0.4,6.0,162.0,5.0,0.0,0,0,technical,medium
0.7,0.57,3.0,180.0,2.0,0.0,0,0,sales,low
0.83,0.95,4.0,251.0,5.0,0.0,1,0,marketing,low
0.95,0.77,3.0,184.0,4.0,0.0,0,0,sales,low
0.31,0.86,3.0,266.0,7.0,0.0,0,0,sales,medium
0.20999999999999996,0.76,6.0,219.0,4.0,1.0,0,0,sales,low
0.37,0.54,1.9999999999999998,132.0,3.0,0.0,1,0,technical,low
0.78,0.89,4.0,272.0,2.0,0.0,0,0,support,low
0.78,0.83,4.0,158.0,3.0,0.0,0,0,product_mng,low
0.42,0.57,1.9999999999999998,154.0,3.0,1.0,1,0,marketing,low
0.08999999999999997,0.96,6.0,259.0,4.0,0.0,1,0,support,low
0.09999999999999998,0.84,6.0,293.0,5.0,0.0,1,0,marketing,low
0.08999999999999997,0.93,6.0,255.0,4.0,0.0,1,0,RandD,low
0.9,0.55,4.0,211.0,3.0,0.0,0,0,accounting,medium
0.84,0.79,4.0,259.0,3.0,0.0,0,0,RandD,medium
0.54,0.81,5.0,261.0,6.0,0.0,0,0,RandD,medium
0.75,0.9,5.0,256.0,5.0,0.0,1,0,support,low
0.9,0.52,4.0,167.0,3.0,1.0,0,0,technical,low
0.84,0.94,5.0,262.0,5.0,0.0,1,0,technical,low
0.48,0.71,1.9999999999999998,162.0,3.0,1.0,0,0,sales,low
0.31,0.54,5.0,132.0,5.0,0.0,1,0,sales,low
0.58,0.62,3.0,169.0,2.0,0.0,0,0,sales,low
0.9,0.83,3.0,151.0,3.0,0.0,0,0,product_mng,low
0.77,0.71,5.0,204.0,3.0,0.0,0,0,sales,low
0.45,0.43,4.0,253.0,4.0,0.0,0,0,support,medium
0.92,0.68,4.0,196.0,3.0,1.0,0,0,technical,low
0.8,0.84,3.0,186.0,6.0,0.0,0,0,support,medium
0.66,0.84,4.0,197.0,2.0,0.0,0,0,hr,medium
0.94,0.69,1.9999999999999998,198.0,3.0,0.0,0,0,technical,low
0.72,1.0,1.9999999999999998,240.0,2.0,0.0,1,0,RandD,low
0.9,0.98,5.0,245.0,5.0,0.0,1,0,product_mng,low
0.71,0.94,4.0,246.0,3.0,0.0,0,0,marketing,low
0.64,0.61,1.9999999999999998,153.0,2.0,0.0,0,0,product_mng,low
0.89,0.81,4.0,228.0,4.0,0.0,0,0,product_mng,medium
0.44,0.55,1.9999999999999998,136.0,3.0,0.0,1,0,technical,low
0.75,0.66,4.0,202.0,2.0,0.0,0,0,support,low
0.55,0.73,4.0,201.0,3.0,0.0,0,0,sales,low
0.5,0.65,5.0,242.0,3.0,0.0,0,0,sales,low
0.35,0.52,3.0,167.0,2.0,0.0,0,0,hr,medium
0.10999999999999999,0.92,6.0,281.0,4.0,0.0,1,0,sales,low
0.08999999999999997,0.8,6.0,298.0,4.0,0.0,1,0,support,low
0.14,0.93,4.0,180.0,4.0,0.0,0,0,marketing,medium
0.08999999999999997,0.96,6.0,245.0,4.0,0.0,1,0,sales,low
0.94,0.52,4.0,217.0,6.0,1.0,0,0,support,medium
0.92,0.93,5.0,240.0,5.0,0.0,1,0,sales,low
0.78,0.79,3.0,203.0,2.0,0.0,0,0,sales,low
0.93,0.89,3.0,262.0,2.0,0.0,0,0,sales,low
0.99,1.0,3.0,139.0,2.0,0.0,0,0,support,low
0.4,0.42,3.0,146.0,2.0,1.0,0,0,hr,medium
0.52,0.53,1.9999999999999998,163.0,2.0,0.0,0,0,marketing,low
0.81,0.91,4.0,229.0,5.0,0.0,1,0,support,low
0.08999999999999997,0.8,6.0,301.0,5.0,0.0,1,0,product_mng,low
0.64,0.9,1.9999999999999998,101.0,6.0,0.0,0,0,product_mng,medium
0.44,0.54,1.9999999999999998,150.0,3.0,0.0,1,0,support,low
0.76,0.55,4.0,163.0,2.0,1.0,0,0,hr,medium
0.68,0.53,3.0,156.0,4.0,0.0,0,0,accounting,medium
0.77,0.68,5.0,162.0,4.0,1.0,0,0,technical,low
0.38,0.55,1.9999999999999998,148.0,3.0,0.0,1,0,support,low
0.59,0.75,3.0,168.0,3.0,0.0,0,0,RandD,medium
0.91,0.97,4.0,183.0,3.0,0.0,0,0,support,low
0.09999999999999998,0.91,6.0,262.0,5.0,1.0,1,0,technical,low
0.10999999999999999,0.92,7.0,307.0,4.0,0.0,1,0,product_mng,low
0.15000000000000002,0.6,5.0,188.0,7.0,0.0,0,0,sales,medium
0.32,0.86,4.0,266.0,4.0,0.0,0,0,RandD,medium
0.09999999999999998,0.8,6.0,292.0,4.0,0.0,1,0,sales,low
0.88,0.68,3.0,185.0,2.0,0.0,0,0,support,low
0.72,0.63,3.0,149.0,2.0,0.0,0,0,support,low
0.17000000000000004,0.41,4.0,232.0,3.0,1.0,0,0,RandD,medium
0.62,0.5,4.0,156.0,2.0,0.0,0,0,support,low
0.5,0.86,3.0,180.0,7.0,0.0,0,1,management,high
0.24,0.88,5.0,199.0,5.0,1.0,0,0,sales,low
0.66,0.89,4.0,173.0,4.0,0.0,0,0,support,low
0.2,0.58,5.0,199.0,4.0,0.0,0,0,sales,low
0.93,0.52,4.0,200.0,3.0,0.0,0,0,technical,low
0.81,0.54,3.0,215.0,4.0,1.0,0,0,sales,low
0.16000000000000003,0.93,5.0,210.0,7.0,0.0,0,1,management,high
0.09999999999999998,0.85,6.0,254.0,4.0,0.0,1,0,technical,low
0.5,0.56,3.0,164.0,3.0,0.0,0,0,accounting,low
0.83,0.6,4.0,170.0,3.0,0.0,0,0,RandD,medium
0.38,0.54,1.9999999999999998,128.0,3.0,0.0,1,0,technical,low
0.5,0.54,3.0,134.0,3.0,0.0,0,0,sales,low
0.84,0.81,4.0,236.0,3.0,1.0,0,0,product_mng,low
0.49,0.49,1.9999999999999998,226.0,3.0,0.0,0,0,support,low
0.87,0.49,1.9999999999999998,251.0,3.0,0.0,0,0,sales,low
0.39,0.5,1.9999999999999998,127.0,3.0,0.0,1,0,technical,low
0.09999999999999998,0.93,6.0,253.0,4.0,0.0,1,0,product_mng,low
0.48,0.69,4.0,245.0,3.0,0.0,0,0,management,high
0.08999999999999997,0.88,6.0,269.0,4.0,0.0,1,0,technical,low
0.51,0.53,4.0,260.0,2.0,1.0,0,0,support,low
0.87,0.96,4.0,151.0,3.0,1.0,0,0,sales,low
0.10999999999999999,0.88,7.0,272.0,4.0,0.0,1,0,sales,low
0.56,0.72,4.0,247.0,2.0,0.0,0,0,sales,low
0.66,0.5,3.0,229.0,3.0,0.0,0,0,marketing,medium
0.48,0.37,3.0,181.0,2.0,0.0,0,0,product_mng,low
0.25,0.45,3.0,228.0,5.0,0.0,0,0,accounting,medium
0.59,0.75,4.0,194.0,2.0,0.0,0,0,technical,low
0.08999999999999997,0.62,6.0,294.0,4.0,0.0,1,0,accounting,low
0.43,0.52,1.9999999999999998,156.0,3.0,0.0,1,0,support,low
0.65,0.85,4.0,201.0,10.0,0.0,0,0,support,medium
0.38,0.52,1.9999999999999998,154.0,3.0,0.0,1,0,sales,low
0.89,0.97,4.0,264.0,5.0,0.0,1,0,marketing,low
0.8,0.97,4.0,259.0,2.0,0.0,0,0,support,low
0.58,0.72,5.0,234.0,3.0,1.0,0,0,sales,low
0.87,0.9,5.0,252.0,5.0,0.0,1,0,product_mng,low
0.08999999999999997,0.79,6.0,276.0,4.0,0.0,1,0,sales,low
0.36,0.4,4.0,114.0,4.0,1.0,0,0,technical,low
0.77,0.52,4.0,241.0,3.0,0.0,0,0,product_mng,low
0.96,0.48,4.0,222.0,3.0,0.0,0,0,sales,low
0.63,0.8,4.0,256.0,4.0,0.0,0,0,management,high
0.63,0.83,6.0,242.0,5.0,0.0,1,0,accounting,low
0.10999999999999999,0.84,6.0,300.0,5.0,1.0,1,0,support,low
0.79,0.86,5.0,226.0,5.0,0.0,1,0,sales,low
0.24,0.7,5.0,194.0,3.0,0.0,0,0,sales,low
0.79,0.9,3.0,152.0,4.0,0.0,0,0,support,low
0.63,0.94,4.0,145.0,3.0,0.0,0,0,technical,low
0.3,0.68,3.0,229.0,6.0,0.0,0,0,support,medium
0.6,0.92,1.9999999999999998,258.0,5.0,0.0,1,0,sales,low
0.6,0.58,1.9999999999999998,182.0,2.0,0.0,0,0,support,low
0.42,0.47,1.9999999999999998,135.0,3.0,0.0,1,0,sales,low
0.62,0.79,3.0,259.0,3.0,0.0,0,0,support,low
0.65,0.55,5.0,261.0,3.0,1.0,0,0,technical,low
0.78,0.98,5.0,263.0,6.0,0.0,1,0,sales,low
0.34,0.67,4.0,141.0,2.0,0.0,1,0,sales,low
0.44,0.52,1.9999999999999998,137.0,3.0,0.0,1,0,technical,low
0.82,0.76,3.0,219.0,8.0,1.0,0,0,product_mng,medium
0.53,0.78,1.9999999999999998,138.0,2.0,0.0,0,0,RandD,medium
0.71,0.56,3.0,198.0,3.0,0.0,0,0,sales,low
0.85,0.98,5.0,222.0,3.0,0.0,0,1,sales,medium
1.0,0.79,5.0,171.0,5.0,0.0,0,0,product_mng,medium
0.87,0.74,4.0,190.0,4.0,0.0,0,0,technical,medium
0.72,0.72,5.0,194.0,4.0,0.0,0,0,technical,low
0.9,0.82,5.0,259.0,5.0,0.0,1,0,support,low
0.91,0.75,4.0,159.0,3.0,1.0,0,0,support,low
0.27,0.85,5.0,142.0,6.0,0.0,0,0,sales,medium
0.6,0.61,4.0,170.0,3.0,0.0,0,0,accounting,low
0.09999999999999998,0.84,6.0,279.0,4.0,0.0,1,0,sales,low
0.74,0.89,4.0,234.0,3.0,1.0,0,0,RandD,medium
0.38,0.53,1.9999999999999998,146.0,3.0,0.0,1,0,support,low
0.85,0.51,3.0,153.0,4.0,0.0,0,0,technical,medium
0.44,0.39,1.9999999999999998,188.0,3.0,0.0,0,0,technical,low
0.44,0.55,1.9999999999999998,135.0,3.0,0.0,1,0,support,low
0.75,0.53,4.0,251.0,3.0,0.0,0,0,hr,medium
0.43,0.49,1.9999999999999998,131.0,3.0,0.0,1,0,RandD,low
0.39,0.54,1.9999999999999998,132.0,3.0,0.0,1,0,support,low
0.85,0.77,5.0,263.0,3.0,0.0,0,0,support,low
0.83,0.64,4.0,242.0,2.0,0.0,0,0,sales,low
0.9,0.73,4.0,245.0,2.0,0.0,0,0,sales,low
0.59,1.0,3.0,156.0,4.0,0.0,1,0,accounting,low
0.14,0.99,3.0,257.0,4.0,1.0,0,0,sales,low
0.37,0.54,1.9999999999999998,149.0,3.0,0.0,1,0,support,low
0.10999999999999999,0.93,6.0,253.0,4.0,1.0,1,0,technical,low
0.62,0.91,4.0,231.0,3.0,0.0,0,0,technical,low
0.39,0.49,1.9999999999999998,127.0,3.0,0.0,1,0,product_mng,low
0.09999999999999998,0.84,6.0,253.0,4.0,0.0,1,0,marketing,low
0.79,0.93,4.0,226.0,5.0,0.0,1,0,sales,low
0.13,0.73,5.0,206.0,5.0,0.0,0,0,sales,low
0.09999999999999998,0.77,6.0,265.0,4.0,0.0,1,0,sales,low
0.15000000000000002,0.81,5.0,280.0,3.0,1.0,0,0,RandD,low
0.61,0.88,5.0,134.0,4.0,0.0,0,0,technical,low
0.94,0.53,5.0,169.0,3.0,0.0,0,0,technical,low
0.7,0.55,3.0,253.0,2.0,1.0,0,0,accounting,low
0.96,0.62,5.0,128.0,5.0,0.0,0,0,support,medium
0.61,0.92,4.0,159.0,5.0,0.0,0,0,product_mng,medium
0.84,0.93,3.0,159.0,3.0,0.0,0,0,sales,low
0.51,0.65,4.0,269.0,3.0,0.0,0,0,support,low
0.66,0.56,3.0,169.0,2.0,1.0,0,0,support,low
0.59,0.62,3.0,178.0,4.0,0.0,0,0,technical,medium
0.44,0.57,1.9999999999999998,141.0,3.0,0.0,1,0,product_mng,low
0.55,0.88,4.0,252.0,3.0,0.0,0,0,management,high
0.75,0.56,5.0,175.0,4.0,0.0,0,0,support,low
0.82,0.63,4.0,232.0,4.0,0.0,0,0,technical,medium
0.42,0.86,3.0,160.0,4.0,1.0,0,0,sales,low
0.79,0.89,4.0,240.0,3.0,0.0,0,0,sales,low
0.44,0.56,3.0,123.0,3.0,0.0,0,0,accounting,low
0.71,0.57,1.9999999999999998,183.0,4.0,0.0,0,0,sales,medium
0.87,0.52,4.0,140.0,3.0,0.0,0,0,product_mng,low
0.94,0.81,4.0,237.0,3.0,1.0,0,0,technical,low
0.4,0.79,5.0,181.0,5.0,0.0,0,0,product_mng,medium
0.83,0.93,5.0,241.0,3.0,0.0,0,0,sales,low
0.73,0.9,5.0,184.0,3.0,0.0,0,0,product_mng,low
0.83,0.61,4.0,262.0,4.0,0.0,0,0,accounting,medium
0.6,0.91,5.0,211.0,3.0,0.0,0,0,sales,low
0.53,0.62,3.0,185.0,3.0,0.0,0,0,marketing,low
0.54,0.63,3.0,211.0,3.0,0.0,0,0,RandD,medium
0.82,0.68,3.0,160.0,4.0,0.0,0,0,sales,low
0.09999999999999998,0.83,6.0,269.0,4.0,0.0,1,0,product_mng,low
0.83,0.74,3.0,259.0,3.0,1.0,0,0,accounting,low
0.71,0.76,3.0,175.0,2.0,0.0,0,0,sales,low
0.64,0.67,4.0,252.0,3.0,1.0,0,0,sales,low
0.87,0.97,4.0,243.0,3.0,0.0,0,0,product_mng,low
0.71,0.55,4.0,273.0,3.0,1.0,0,0,RandD,medium
0.69,0.76,5.0,174.0,3.0,0.0,0,0,marketing,low
0.56,1.0,3.0,272.0,2.0,0.0,0,0,product_mng,low
0.89,1.0,5.0,246.0,5.0,0.0,1,0,sales,low
0.45,0.48,1.9999999999999998,136.0,3.0,0.0,1,0,product_mng,low
0.98,0.8,1.9999999999999998,201.0,2.0,0.0,0,0,sales,low
0.48,0.81,4.0,149.0,2.0,0.0,0,0,management,high
0.79,0.93,4.0,226.0,5.0,0.0,1,0,sales,low
0.76,0.56,4.0,214.0,2.0,1.0,0,0,sales,low
0.84,0.79,4.0,157.0,4.0,0.0,0,0,technical,medium
0.49,0.57,3.0,192.0,3.0,0.0,0,0,technical,low
0.76,0.57,5.0,139.0,4.0,0.0,0,0,sales,low
0.9,0.51,4.0,214.0,2.0,0.0,0,0,sales,low
0.87,0.38,4.0,183.0,5.0,0.0,0,0,support,medium
0.55,0.92,3.0,151.0,3.0,0.0,0,0,RandD,medium
0.94,0.72,3.0,152.0,2.0,1.0,0,0,sales,low
0.77,0.48,5.0,262.0,7.0,0.0,0,0,product_mng,medium
0.95,0.61,3.0,267.0,2.0,0.0,0,0,RandD,medium
0.17000000000000004,0.93,5.0,183.0,5.0,0.0,0,0,accounting,medium
0.77,0.73,5.0,263.0,2.0,0.0,0,0,accounting,low
1.0,0.98,3.0,177.0,2.0,0.0,0,0,management,medium
0.5,0.65,5.0,285.0,6.0,0.0,0,0,management,high
0.62,0.69,4.0,165.0,4.0,1.0,0,0,technical,low
1.0,0.87,3.0,165.0,2.0,0.0,0,0,RandD,medium
0.46,0.5,1.9999999999999998,156.0,3.0,0.0,1,0,technical,low
0.28,0.45,6.0,218.0,4.0,0.0,1,0,accounting,low
0.67,0.77,4.0,242.0,3.0,0.0,0,0,marketing,low
0.61,0.58,4.0,142.0,4.0,0.0,0,0,sales,low
0.93,0.87,4.0,218.0,4.0,0.0,0,0,technical,medium
0.20999999999999996,0.57,5.0,239.0,3.0,0.0,0,0,sales,low
0.78,0.66,4.0,214.0,2.0,0.0,0,0,technical,low
0.95,0.67,4.0,261.0,3.0,0.0,0,0,technical,low
0.94,0.52,4.0,217.0,6.0,1.0,0,0,support,medium
0.85,0.6,5.0,178.0,2.0,0.0,0,0,technical,low
0.4,0.46,1.9999999999999998,160.0,3.0,0.0,1,0,technical,low
0.56,0.73,4.0,134.0,3.0,0.0,0,0,accounting,low
0.10999999999999999,0.94,6.0,286.0,4.0,0.0,1,0,product_mng,low
0.98,0.7,4.0,253.0,2.0,0.0,0,0,support,low
0.74,0.51,4.0,246.0,3.0,1.0,0,0,marketing,low
0.83,0.94,4.0,243.0,3.0,0.0,0,0,technical,low
0.25,0.72,5.0,279.0,8.0,0.0,0,0,marketing,medium
0.14,0.52,4.0,217.0,6.0,0.0,0,0,sales,medium
0.8,0.97,5.0,271.0,4.0,0.0,0,0,support,low
0.89,0.91,4.0,190.0,2.0,0.0,0,0,product_mng,low
0.98,0.77,3.0,134.0,2.0,1.0,0,0,sales,low
0.75,0.48,1.9999999999999998,284.0,6.0,0.0,0,0,hr,medium
0.65,0.66,3.0,164.0,2.0,0.0,0,0,sales,low
0.93,0.78,1.9999999999999998,188.0,2.0,0.0,0,0,sales,low
0.5,0.92,4.0,266.0,7.0,0.0,0,0,product_mng,medium
0.19,0.83,5.0,280.0,4.0,0.0,0,0,RandD,medium
0.86,0.92,5.0,137.0,3.0,0.0,0,0,technical,low
0.26,0.47,6.0,182.0,4.0,0.0,0,0,sales,low
0.37,0.51,1.9999999999999998,154.0,3.0,1.0,1,0,sales,low
0.55,0.97,1.9999999999999998,140.0,2.0,0.0,0,0,sales,low
0.48,0.9,4.0,224.0,3.0,0.0,0,0,product_mng,low
0.87,0.9,4.0,163.0,2.0,0.0,0,0,support,low
0.86,0.72,3.0,217.0,3.0,0.0,0,0,sales,low
0.93,0.67,4.0,135.0,3.0,1.0,0,0,marketing,low
0.41,0.5,1.9999999999999998,153.0,3.0,0.0,1,0,sales,low
0.16000000000000003,0.7,6.0,246.0,4.0,0.0,0,0,support,low
0.41,0.57,3.0,193.0,3.0,1.0,0,0,product_mng,low
0.86,0.57,4.0,183.0,3.0,0.0,0,0,sales,low
0.44,0.5,1.9999999999999998,154.0,3.0,0.0,1,0,accounting,low
0.5,0.48,4.0,269.0,3.0,0.0,0,0,product_mng,low
0.74,0.95,5.0,170.0,4.0,0.0,0,0,technical,low
0.21999999999999997,0.81,5.0,205.0,4.0,0.0,0,0,RandD,medium
0.39,0.53,1.9999999999999998,153.0,3.0,0.0,1,0,sales,low
0.98,0.6,4.0,160.0,3.0,0.0,0,0,technical,low
0.47,0.64,3.0,192.0,3.0,0.0,0,0,support,low
0.09999999999999998,0.95,7.0,289.0,4.0,0.0,1,0,product_mng,low
0.59,0.91,4.0,142.0,3.0,1.0,0,0,support,low
0.76,0.89,3.0,273.0,2.0,1.0,0,0,sales,low
0.74,1.0,4.0,249.0,5.0,0.0,1,0,product_mng,low
0.63,0.82,3.0,269.0,3.0,0.0,0,0,sales,low
0.17000000000000004,0.73,4.0,274.0,3.0,0.0,0,0,accounting,low
0.68,0.71,5.0,135.0,4.0,1.0,0,0,marketing,low
0.95,0.7,6.0,243.0,3.0,0.0,0,0,sales,low
0.45,0.55,1.9999999999999998,140.0,3.0,0.0,1,0,hr,low
0.17000000000000004,0.78,6.0,284.0,4.0,0.0,0,0,product_mng,low
0.57,0.61,3.0,112.0,5.0,0.0,0,0,product_mng,medium
0.83,0.71,3.0,254.0,2.0,0.0,0,0,technical,low
0.84,0.54,4.0,179.0,2.0,0.0,0,0,technical,low
0.39,0.54,1.9999999999999998,155.0,3.0,0.0,1,0,support,low
0.65,0.76,4.0,171.0,4.0,0.0,0,0,technical,medium
0.88,0.77,4.0,168.0,4.0,0.0,0,0,support,low
0.55,0.64,3.0,101.0,2.0,1.0,0,0,sales,low
0.43,0.57,1.9999999999999998,159.0,3.0,1.0,1,0,technical,low
0.94,0.64,5.0,247.0,10.0,0.0,0,0,sales,medium
0.41,0.46,1.9999999999999998,151.0,3.0,0.0,1,0,product_mng,low
0.41,0.47,1.9999999999999998,131.0,3.0,0.0,1,0,marketing,low
0.52,0.61,4.0,187.0,4.0,1.0,0,0,sales,low
0.89,0.93,3.0,168.0,2.0,0.0,0,0,sales,low
0.36,0.78,1.9999999999999998,151.0,4.0,0.0,1,0,technical,low
0.81,0.88,5.0,242.0,5.0,0.0,1,0,support,low
0.31,0.75,3.0,120.0,4.0,0.0,0,0,sales,low
0.29,0.75,6.0,271.0,10.0,0.0,0,0,sales,medium
0.76,0.86,5.0,223.0,5.0,1.0,1,0,product_mng,low
0.58,0.9,5.0,224.0,3.0,0.0,0,0,RandD,medium
0.16000000000000003,0.63,5.0,266.0,7.0,0.0,0,0,product_mng,medium
0.36,0.49,1.9999999999999998,145.0,3.0,0.0,1,0,technical,low
0.15000000000000002,0.74,1.9999999999999998,176.0,3.0,1.0,0,0,sales,low
0.09999999999999998,0.88,7.0,300.0,4.0,0.0,1,0,sales,low
0.6,0.6,4.0,182.0,3.0,0.0,0,0,support,low
0.82,0.59,5.0,170.0,3.0,0.0,0,0,product_mng,low
0.65,0.48,4.0,229.0,3.0,0.0,0,0,RandD,medium
0.64,0.65,3.0,181.0,2.0,0.0,0,0,technical,low
0.64,1.0,4.0,201.0,2.0,0.0,0,0,sales,low
0.74,0.84,5.0,249.0,5.0,0.0,1,0,product_mng,low
0.4,0.56,1.9999999999999998,131.0,3.0,0.0,1,0,product_mng,low
0.3,0.44,3.0,129.0,2.0,0.0,0,0,technical,low
0.64,0.94,3.0,221.0,2.0,0.0,0,0,sales,low
0.52,0.59,1.9999999999999998,176.0,3.0,1.0,0,0,product_mng,low
0.72,0.82,5.0,269.0,5.0,0.0,1,0,technical,low
0.42,0.48,1.9999999999999998,143.0,3.0,0.0,1,0,sales,low
0.08999999999999997,0.96,6.0,259.0,4.0,0.0,1,0,support,low
0.71,0.96,3.0,201.0,3.0,0.0,0,0,RandD,medium
0.84,0.86,5.0,268.0,5.0,0.0,1,0,marketing,low
0.58,0.63,4.0,190.0,2.0,0.0,0,0,sales,low
0.37,0.52,1.9999999999999998,143.0,3.0,0.0,1,0,marketing,low
0.92,0.91,3.0,250.0,4.0,0.0,0,0,support,medium
0.76,0.61,4.0,172.0,2.0,0.0,0,0,marketing,low
0.63,0.59,3.0,189.0,3.0,0.0,0,0,technical,low
0.54,0.51,3.0,265.0,3.0,0.0,0,0,accounting,medium
0.43,0.57,1.9999999999999998,135.0,3.0,0.0,1,0,support,low
0.79,0.97,5.0,187.0,3.0,0.0,0,0,support,low
0.47,0.5,4.0,254.0,4.0,0.0,1,0,sales,low
0.4,0.87,5.0,250.0,4.0,0.0,0,0,sales,low
0.44,0.48,1.9999999999999998,146.0,3.0,0.0,1,0,support,low
0.86,0.84,3.0,177.0,3.0,0.0,0,0,sales,low
0.7,0.7,3.0,162.0,8.0,0.0,0,0,RandD,medium
0.77,0.64,3.0,254.0,3.0,0.0,0,0,accounting,medium
0.8,0.8,4.0,252.0,6.0,0.0,0,0,hr,medium
0.37,0.49,1.9999999999999998,130.0,3.0,0.0,1,0,technical,low
0.63,0.82,5.0,268.0,3.0,0.0,0,0,hr,medium
0.71,0.87,4.0,238.0,3.0,0.0,0,0,sales,low
0.29,0.88,6.0,183.0,4.0,0.0,0,0,product_mng,low
0.43,0.47,1.9999999999999998,135.0,3.0,0.0,1,0,sales,low
0.43,0.54,1.9999999999999998,142.0,3.0,0.0,1,0,support,low
0.73,0.87,3.0,181.0,3.0,0.0,0,0,support,low
0.73,0.72,3.0,166.0,3.0,0.0,0,0,technical,low
1.0,0.68,3.0,132.0,2.0,0.0,0,0,sales,low
0.76,0.5,3.0,196.0,3.0,1.0,0,0,sales,low
0.41,0.58,5.0,274.0,2.0,1.0,0,0,sales,low
0.82,0.59,5.0,143.0,2.0,1.0,0,0,technical,low
0.65,0.65,5.0,180.0,2.0,0.0,0,0,marketing,low
0.58,0.63,5.0,191.0,3.0,1.0,0,0,technical,low
0.84,0.79,4.0,266.0,3.0,1.0,0,0,product_mng,low
0.99,0.94,3.0,244.0,3.0,0.0,0,0,product_mng,low
0.89,0.95,4.0,275.0,5.0,0.0,1,0,technical,low
0.69,0.85,3.0,153.0,10.0,0.0,0,0,support,medium
0.41,0.52,1.9999999999999998,127.0,3.0,1.0,1,0,support,low
0.63,0.64,3.0,208.0,2.0,1.0,0,0,support,low
